Type,ID,Dir,ANode,BNode,Floor,Right,Grade,StartTime,EndTime,Gridw
2,1086,0,992,0,3.000000,0,1.000000,1876880,0,0.250000
2,1087,0,977,0,3.000000,0,1.000000,1876880,0,0.250000
2,1090,0,981,0,3.000000,0,1.000000,1876880,0,0.250000
2,1091,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1092,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1093,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1094,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1095,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1096,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1097,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1098,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1099,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1100,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1101,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1102,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1103,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1104,0,988,0,3.000000,0,1.000000,1876880,0,0.250000
2,1105,0,987,0,3.000000,0,1.000000,1876880,0,0.250000
2,1106,0,991,0,3.000000,0,1.000000,1876880,0,0.250000
2,1107,0,990,0,3.000000,0,1.000000,1876880,0,0.250000
2,1108,0,974,0,3.000000,0,1.000000,1876880,0,0.250000
2,1109,0,973,0,3.000000,0,1.000000,1876880,0,0.250000
2,1110,0,976,0,3.000000,0,1.000000,1876880,0,0.250000
2,1111,0,975,0,3.000000,0,1.000000,1876880,0,0.250000
2,1112,0,978,0,3.000000,0,1.000000,1876880,0,0.250000
2,1113,0,977,0,3.000000,0,1.000000,1876880,0,0.250000
2,1114,0,981,0,3.000000,0,1.000000,1876880,0,0.250000
2,1115,0,980,0,3.000000,0,1.000000,1876880,0,0.250000
2,1116,0,983,0,3.000000,0,1.000000,1876880,0,0.250000
2,1117,0,982,0,3.000000,0,1.000000,1876880,0,0.250000
2,1118,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1120,0,1006,0,3.000000,0,1.000000,1876880,0,0.250000
2,1121,0,1005,0,3.000000,0,1.000000,1876880,0,0.250000
2,1122,0,1004,0,3.000000,0,1.000000,1876880,0,0.250000
2,1123,0,1006,0,3.000000,0,1.000000,1876880,0,0.250000
2,1124,0,1006,0,3.000000,0,1.000000,1876880,0,0.250000
2,1125,0,1000,0,3.000000,0,1.000000,1876880,0,0.250000
2,1126,0,1006,0,3.000000,0,1.000000,1876880,0,0.250000
2,1127,0,1017,0,3.000000,0,1.000000,1876880,0,0.250000
2,1132,0,1019,0,3.000000,0,1.000000,1876880,0,0.250000
2,1133,0,1016,0,3.000000,0,1.000000,1876880,0,0.250000
2,1134,0,1016,0,3.000000,0,1.000000,1876880,0,0.250000
2,1135,0,1015,0,3.000000,0,1.000000,1876880,0,0.250000
2,1136,0,1015,0,3.000000,0,1.000000,1876880,0,0.250000
2,1137,0,1018,0,3.000000,0,1.000000,1876880,0,0.250000
2,1138,0,1008,0,3.000000,0,1.000000,1876880,0,0.250000
2,1139,0,1011,0,3.000000,0,1.000000,1876880,0,0.250000
2,1140,0,1009,0,3.000000,0,1.000000,1876880,0,0.250000
2,1141,0,1012,0,3.000000,0,1.000000,1876880,0,0.250000
2,1142,0,1010,0,3.000000,0,1.000000,1876880,0,0.250000
2,1143,0,1013,0,3.000000,0,1.000000,1876880,0,0.250000
2,1144,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1145,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1146,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1147,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1148,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1149,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1150,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1151,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1152,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1153,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1154,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1155,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1156,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1157,0,1031,0,3.000000,0,1.000000,1876880,0,0.250000
2,1158,0,1030,0,3.000000,0,1.000000,1876880,0,0.250000
2,1159,0,1029,0,3.000000,0,1.000000,1876880,0,0.250000
2,1160,0,1026,0,3.000000,0,1.000000,1876880,0,0.250000
2,1161,0,1025,0,3.000000,0,1.000000,1876880,0,0.250000
2,1162,0,1027,0,3.000000,0,1.000000,1876880,0,0.250000
2,1163,0,1028,0,3.000000,0,1.000000,1876880,0,0.250000
2,1165,0,498,0,3.000000,0,1.000000,1876880,0,0.250000
2,1166,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1167,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1168,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1169,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1170,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1171,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1172,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1175,0,1035,0,3.000000,0,1.000000,1876880,0,0.250000
2,1176,0,1036,0,3.000000,0,1.000000,1876880,0,0.250000
2,1177,0,1035,0,3.000000,0,1.000000,1876880,0,0.250000
2,1180,0,1038,0,3.000000,0,1.000000,1876880,0,0.250000
2,1181,0,1039,0,3.000000,0,1.000000,1876880,0,0.250000
2,1182,0,1039,0,3.000000,0,1.000000,1876880,0,0.250000
2,1183,0,1021,0,3.000000,0,1.000000,1876880,0,0.250000
2,1184,0,1039,0,3.000000,0,1.000000,1876880,0,0.250000
2,1185,0,1020,0,3.000000,0,1.000000,1876880,0,0.250000
2,1186,0,1039,0,3.000000,0,1.000000,1876880,0,0.250000
2,1187,0,1041,0,3.000000,0,1.000000,1876880,0,0.250000
2,1188,0,1039,0,3.000000,0,1.000000,1876880,0,0.250000
2,1189,0,1042,0,3.000000,0,1.000000,1876880,0,0.250000
2,1190,0,1044,0,3.000000,0,1.000000,1876880,0,0.250000
2,1191,0,1043,0,3.000000,0,1.000000,1876880,0,0.250000
2,1192,0,1045,0,3.000000,0,1.000000,1876880,0,0.250000
2,1193,0,1043,0,3.000000,0,1.000000,1876880,0,0.250000
2,1194,0,1045,0,3.000000,0,1.000000,1876880,0,0.250000
2,1195,0,1046,0,3.000000,0,1.000000,1876880,0,0.250000
2,1196,0,1023,0,3.000000,0,1.000000,1876880,0,0.250000
2,1197,0,1046,0,3.000000,0,1.000000,1876880,0,0.250000
2,1198,0,1023,0,3.000000,0,1.000000,1876880,0,0.250000
2,1199,0,1047,0,3.000000,0,1.000000,1876880,0,0.250000
2,1200,0,1024,0,3.000000,0,1.000000,1876880,0,0.250000
2,1201,0,1047,0,3.000000,0,1.000000,1876880,0,0.250000
2,1202,0,1024,0,3.000000,0,1.000000,1876880,0,0.250000
2,1203,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1204,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1205,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1206,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1207,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1208,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1209,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1210,0,1042,0,3.000000,0,1.000000,1876880,0,0.250000
2,1211,0,1037,0,3.000000,0,1.000000,1876880,0,0.250000
2,1212,0,1031,0,3.000000,0,1.000000,1876880,0,0.250000
2,1213,0,1049,0,3.000000,0,1.000000,1876880,0,0.250000
2,1214,0,1033,0,3.000000,0,1.000000,1876880,0,0.250000
2,1215,0,1033,0,3.000000,0,1.000000,1876880,0,0.250000
2,1216,0,1035,0,3.000000,0,1.000000,1876880,0,0.250000
2,1217,0,1034,0,3.000000,0,1.000000,1876880,0,0.250000
0,1223,0,1058,1056,3.000000,0,1.000000,1876880,0,0.250000
0,1236,0,1096,1072,3.000000,0,1.000000,1876880,0,0.250000
0,1239,0,1095,1077,3.000000,0,1.000000,1876880,0,0.250000
0,1244,0,1091,1083,3.000000,0,1.000000,1876880,0,0.250000
0,1245,0,1092,1085,3.000000,0,1.000000,1876880,0,0.250000
0,1246,0,1093,1087,3.000000,0,1.000000,1876880,0,0.250000
0,1248,0,1094,1090,3.000000,0,1.000000,1876880,0,0.250000
0,1249,0,1097,1091,3.000000,0,1.000000,1876880,0,0.250000
0,1250,0,1082,1091,3.000000,0,1.000000,1876880,0,0.250000
0,1251,0,1091,1092,3.000000,0,1.000000,1876880,0,0.250000
0,1252,0,1084,1092,3.000000,0,1.000000,1876880,0,0.250000
0,1253,0,1092,1093,3.000000,0,1.000000,1876880,0,0.250000
0,1254,0,1086,1093,3.000000,0,1.000000,1876880,0,0.250000
0,1255,0,1099,1094,3.000000,0,1.000000,1876880,0,0.250000
0,1257,0,1102,1095,3.000000,0,1.000000,1876880,0,0.250000
0,1258,0,1076,1095,3.000000,0,1.000000,1876880,0,0.250000
0,1259,0,1103,1096,3.000000,0,1.000000,1876880,0,0.250000
0,1260,0,1073,1096,3.000000,0,1.000000,1876880,0,0.250000
0,1261,0,1081,1097,3.000000,0,1.000000,1876880,0,0.250000
0,1262,0,1058,1097,3.000000,0,1.000000,1876880,0,0.250000
0,1263,0,1080,1098,3.000000,0,1.000000,1876880,0,0.250000
0,1264,0,1093,1098,3.000000,0,1.000000,1876880,0,0.250000
0,1266,0,1098,1099,3.000000,0,1.000000,1876880,0,0.250000
0,1267,0,1398,1066,3.000000,0,1.000000,1876880,0,0.250000
0,1268,0,1078,1100,3.000000,0,1.000000,1876880,0,0.250000
0,1269,0,1079,1101,3.000000,0,1.000000,1876880,0,0.250000
0,1270,0,1094,1101,3.000000,0,1.000000,1876880,0,0.250000
0,1271,0,1075,1102,3.000000,0,1.000000,1876880,0,0.250000
0,1272,0,1096,1102,3.000000,0,1.000000,1876880,0,0.250000
0,1273,0,1074,1103,3.000000,0,1.000000,1876880,0,0.250000
0,1274,0,1071,1103,3.000000,0,1.000000,1876880,0,0.250000
0,1275,0,1104,1105,3.000000,0,1.000000,1876880,0,0.250000
0,1276,0,1106,1107,3.000000,0,1.000000,1876880,0,0.250000
0,1277,0,1108,1109,3.000000,0,1.000000,1876880,0,0.250000
0,1278,0,1110,1111,3.000000,0,1.000000,1876880,0,0.250000
0,1279,0,1112,1113,3.000000,0,1.000000,1876880,0,0.250000
0,1280,0,1114,1115,3.000000,0,1.000000,1876880,0,0.250000
0,1281,0,1116,1117,3.000000,0,1.000000,1876880,0,0.250000
0,1283,0,1118,1100,3.000000,0,1.000000,1876880,0,0.250000
0,1284,0,1095,1118,3.000000,0,1.000000,1876880,0,0.250000
0,1285,0,1101,1118,3.000000,0,1.000000,1876880,0,0.250000
0,1286,0,1120,1121,3.000000,0,1.000000,1876880,0,0.250000
0,1287,0,1122,1123,3.000000,0,1.000000,1876880,0,0.250000
0,1288,0,1124,1125,3.000000,0,1.000000,1876880,0,0.250000
0,1289,0,1126,1127,3.000000,0,1.000000,1876880,0,0.250000
0,1301,0,1152,1143,3.000000,0,1.000000,1876880,0,0.250000
0,1302,0,1132,1144,3.000000,0,1.000000,1876880,0,0.250000
0,1303,0,1144,1145,3.000000,0,1.000000,1876880,0,0.250000
0,1304,0,1133,1145,3.000000,0,1.000000,1876880,0,0.250000
0,1305,0,1145,1146,3.000000,0,1.000000,1876880,0,0.250000
0,1306,0,1134,1146,3.000000,0,1.000000,1876880,0,0.250000
0,1307,0,1146,1147,3.000000,0,1.000000,1876880,0,0.250000
0,1308,0,1135,1147,3.000000,0,1.000000,1876880,0,0.250000
0,1309,0,1147,1148,3.000000,0,1.000000,1876880,0,0.250000
0,1310,0,1136,1148,3.000000,0,1.000000,1876880,0,0.250000
0,1311,0,1148,1149,3.000000,0,1.000000,1876880,0,0.250000
0,1312,0,1137,1149,3.000000,0,1.000000,1876880,0,0.250000
0,1313,0,1149,1150,3.000000,0,1.000000,1876880,0,0.250000
0,1314,0,1155,1150,3.000000,0,1.000000,1876880,0,0.250000
0,1315,0,1141,1151,3.000000,0,1.000000,1876880,0,0.250000
0,1316,0,1142,1151,3.000000,0,1.000000,1876880,0,0.250000
0,1317,0,1151,1152,3.000000,0,1.000000,1876880,0,0.250000
0,1319,0,1139,1153,3.000000,0,1.000000,1876880,0,0.250000
0,1320,0,1140,1153,3.000000,0,1.000000,1876880,0,0.250000
0,1321,0,1153,1154,3.000000,0,1.000000,1876880,0,0.250000
0,1322,0,1152,1154,3.000000,0,1.000000,1876880,0,0.250000
0,1323,0,1154,1155,3.000000,0,1.000000,1876880,0,0.250000
0,1324,0,1138,1155,3.000000,0,1.000000,1876880,0,0.250000
0,1325,0,1172,1156,3.000000,0,1.000000,1876880,0,0.250000
0,1326,0,1156,1157,3.000000,0,1.000000,1876880,0,0.250000
0,1327,0,1172,1158,3.000000,0,1.000000,1876880,0,0.250000
0,1334,0,1165,1166,3.000000,0,1.000000,1876880,0,0.250000
0,1335,0,1166,1167,3.000000,0,1.000000,1876880,0,0.250000
0,1336,0,1169,1167,3.000000,0,1.000000,1876880,0,0.250000
0,1337,0,1167,1168,3.000000,0,1.000000,1876880,0,0.250000
0,1338,0,1159,1168,3.000000,0,1.000000,1876880,0,0.250000
0,1339,0,1161,1169,3.000000,0,1.000000,1876880,0,0.250000
0,1340,0,1170,1169,3.000000,0,1.000000,1876880,0,0.250000
0,1341,0,1163,1170,3.000000,0,1.000000,1876880,0,0.250000
0,1342,0,1171,1170,3.000000,0,1.000000,1876880,0,0.250000
0,1343,0,1162,1171,3.000000,0,1.000000,1876880,0,0.250000
0,1344,0,1160,1171,3.000000,0,1.000000,1876880,0,0.250000
0,1345,0,1168,1172,3.000000,0,1.000000,1876880,0,0.250000
0,1350,0,1144,1175,3.000000,0,1.000000,1876880,0,0.250000
0,1351,0,1176,1177,3.000000,0,1.000000,1876880,0,0.250000
0,1353,0,1180,1181,3.000000,0,1.000000,1876880,0,0.250000
0,1354,0,1182,1183,3.000000,0,1.000000,1876880,0,0.250000
0,1355,0,1184,1185,3.000000,0,1.000000,1876880,0,0.250000
0,1356,0,1186,1187,3.000000,0,1.000000,1876880,0,0.250000
0,1357,0,1209,1188,3.000000,0,1.000000,1876880,0,0.250000
0,1358,0,1209,1190,3.000000,0,1.000000,1876880,0,0.250000
0,1359,0,1208,1192,3.000000,0,1.000000,1876880,0,0.250000
0,1360,0,1207,1194,3.000000,0,1.000000,1876880,0,0.250000
0,1361,0,1206,1196,3.000000,0,1.000000,1876880,0,0.250000
0,1362,0,1205,1198,3.000000,0,1.000000,1876880,0,0.250000
0,1363,0,1204,1200,3.000000,0,1.000000,1876880,0,0.250000
0,1364,0,1203,1202,3.000000,0,1.000000,1876880,0,0.250000
0,1365,0,1166,1203,3.000000,0,1.000000,1876880,0,0.250000
0,1366,0,1201,1203,3.000000,0,1.000000,1876880,0,0.250000
0,1367,0,1203,1204,3.000000,0,1.000000,1876880,0,0.250000
0,1368,0,1199,1204,3.000000,0,1.000000,1876880,0,0.250000
0,1369,0,1204,1205,3.000000,0,1.000000,1876880,0,0.250000
0,1370,0,1197,1205,3.000000,0,1.000000,1876880,0,0.250000
0,1371,0,1205,1206,3.000000,0,1.000000,1876880,0,0.250000
0,1372,0,1195,1206,3.000000,0,1.000000,1876880,0,0.250000
0,1373,0,1206,1207,3.000000,0,1.000000,1876880,0,0.250000
0,1374,0,1193,1207,3.000000,0,1.000000,1876880,0,0.250000
0,1375,0,1207,1208,3.000000,0,1.000000,1876880,0,0.250000
0,1376,0,1191,1208,3.000000,0,1.000000,1876880,0,0.250000
0,1377,0,1208,1209,3.000000,0,1.000000,1876880,0,0.250000
0,1378,0,1189,1209,3.000000,0,1.000000,1876880,0,0.250000
0,1379,0,1210,1211,3.000000,0,1.000000,1876880,0,0.250000
0,1380,0,1212,1213,3.000000,0,1.000000,1876880,0,0.250000
0,1381,0,1150,1214,3.000000,0,1.000000,1876880,0,0.250000
0,1382,0,1215,1149,3.000000,0,1.000000,1876880,0,0.250000
0,1383,0,1216,1217,3.000000,0,1.000000,1876880,0,0.250000
1,1385,0,1387,0,3.000000,0,1.000000,1876880,0,0.250000
1,1387,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1388,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1389,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1390,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1391,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1392,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1393,0,986,0,3.000000,0,1.000000,1876880,0,0.250000
2,1394,0,985,0,3.000000,0,1.000000,1876880,0,0.250000
0,1395,0,1393,1394,3.000000,0,1.000000,1876880,0,0.250000
2,1396,0,986,0,3.000000,0,1.000000,1876880,0,0.250000
0,1397,0,1398,1396,3.000000,0,1.000000,1876880,0,0.250000
2,1398,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
0,1399,0,1100,1398,3.000000,0,1.000000,1876880,0,0.250000
2,1401,0,1389,0,3.000000,0,1.000000,1876880,0,0.250000
2,1402,0,1388,0,3.000000,0,1.000000,1876880,0,0.250000
0,1403,0,1401,1402,3.000000,0,1.000000,1876880,0,0.250000
2,1404,0,1390,0,3.000000,0,1.000000,1876880,0,0.250000
2,1405,0,987,0,3.000000,0,1.000000,1876880,0,0.250000
0,1406,0,1404,1405,3.000000,0,1.000000,1876880,0,0.250000
2,1407,0,1390,0,3.000000,0,1.000000,1876880,0,0.250000
2,1408,0,991,0,3.000000,0,1.000000,1876880,0,0.250000
0,1409,0,1407,1408,3.000000,0,1.000000,1876880,0,0.250000
2,1410,0,1391,0,3.000000,0,1.000000,1876880,0,0.250000
2,1411,0,992,0,3.000000,0,1.000000,1876880,0,0.250000
0,1412,0,1410,1411,3.000000,0,1.000000,1876880,0,0.250000
1,1416,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1417,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1424,0,987,0,3.000000,0,1.000000,1876880,0,0.250000
0,1425,0,1097,1424,3.000000,0,1.000000,1876880,0,0.250000
2,1429,0,1417,0,3.000000,0,1.000000,1876880,0,0.250000
0,1430,0,1099,1429,3.000000,0,1.000000,1876880,0,0.250000
2,1431,0,1416,0,3.000000,0,1.000000,1876880,0,0.250000
0,1432,0,1094,1431,3.000000,0,1.000000,1876880,0,0.250000
2,1433,0,1417,0,3.000000,0,1.000000,1876880,0,0.250000
2,1434,0,1391,0,3.000000,0,1.000000,1876880,0,0.250000
0,1435,0,1433,1434,3.000000,0,1.000000,1876880,0,0.250000
2,1436,0,1392,0,3.000000,0,1.000000,1876880,0,0.250000
2,1437,0,1391,0,3.000000,0,1.000000,1876880,0,0.250000
0,1438,0,1436,1437,3.000000,0,1.000000,1876880,0,0.250000
1,1386,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1439,0,1035,0,3.000000,0,1.000000,1876880,0,0.250000
2,1440,0,1386,0,3.000000,0,1.000000,1876880,0,0.250000
0,1441,0,1439,1440,3.000000,0,1.000000,1876880,0,0.250000
2,1442,0,1386,0,3.000000,0,1.000000,1876880,0,0.250000
2,1443,0,1039,0,3.000000,0,1.000000,1876880,0,0.250000
0,1444,0,1442,1443,3.000000,0,1.000000,1876880,0,0.250000
1,1031,0,1445,1445,3.000000,0,1.000000,1876880,0,0.250000
1,1446,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,2,0,0,0,1.000000,0,1.000000,1876880,0,0.250000
2,1447,0,2,0,1.000000,0,1.000000,1876880,0,0.250000
0,1448,0,22,1447,1.000000,0,1.000000,1876880,0,0.250000
1,1449,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
1,1450,0,1468,1468,2.000000,0,1.000000,1876880,0,0.250000
1,1451,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
1,1452,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
1,1453,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
1,1454,0,1456,0,2.000000,0,1.000000,1876880,0,0.250000
2,1474,0,1450,0,2.000000,0,1.000000,1876880,0,0.250000
2,1475,0,218,0,1.000000,0,1.000000,1876880,0,0.250000
0,1476,0,1474,1475,1.000000,0,1.000000,1876880,0,0.250000
2,1477,0,1452,0,2.000000,0,1.000000,1876880,0,0.250000
2,1478,0,219,0,1.000000,0,1.000000,1876880,0,0.250000
0,1479,0,1477,1478,1.000000,0,1.000000,1876880,0,0.250000
2,1480,0,1453,0,1.000000,0,1.000000,1876880,0,0.250000
2,1481,0,220,0,1.000000,0,1.000000,1876880,0,0.250000
0,1482,0,1480,1481,1.000000,0,1.000000,1876880,0,0.250000
2,1483,0,1454,0,1.000000,0,1.000000,1876880,0,0.250000
2,1484,0,233,0,1.000000,0,1.000000,1876880,0,0.250000
0,1485,0,1483,1484,1.000000,0,1.000000,1876880,0,0.250000
2,1486,0,24,0,1.000000,0,1.000000,1876880,0,0.250000
2,1487,0,1449,0,1.000000,0,1.000000,1876880,0,0.250000
0,1488,0,1486,1487,1.000000,0,1.000000,1876880,0,0.250000
2,1492,0,482,0,2.000000,0,1.000000,1876880,0,0.250000
2,1493,0,1452,0,2.000000,0,1.000000,1876880,0,0.250000
0,1494,0,1492,1493,2.000000,0,1.000000,1876880,0,0.250000
2,1501,0,431,0,2.000000,0,1.000000,1876880,0,0.250000
2,1502,0,1449,0,2.000000,0,1.000000,1876880,0,0.250000
0,1503,0,1501,1502,2.000000,0,1.000000,1876880,0,0.250000
2,1504,0,1454,0,2.000000,0,1.000000,1876880,0,0.250000
2,1505,0,496,0,2.000000,0,1.000000,1876880,0,0.250000
0,1506,0,1504,1505,2.000000,0,1.000000,1876880,0,0.250000
2,1507,0,1453,0,2.000000,0,1.000000,1876880,0,0.250000
2,1508,0,483,0,2.000000,0,1.000000,1876880,0,0.250000
0,1509,0,1507,1508,2.000000,0,1.000000,1876880,0,0.250000
2,1510,0,1450,0,2.000000,0,1.000000,1876880,0,0.250000
2,1511,0,481,0,2.000000,0,1.000000,1876880,0,0.250000
0,1512,0,1510,1511,2.000000,0,1.000000,1876880,0,0.250000
1,1513,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1514,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1515,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1516,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1517,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1518,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1519,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,1521,0,496,0,2.000000,0,1.000000,1876880,0,0.250000
2,1522,0,1513,0,2.000000,0,1.000000,1876880,0,0.250000
0,1523,0,1521,1522,3.000000,0,1.000000,1876880,0,0.250000
2,1524,0,1514,0,2.000000,0,1.000000,1876880,0,0.250000
2,1525,0,483,0,2.000000,0,1.000000,1876880,0,0.250000
0,1526,0,1524,1525,2.000000,0,1.000000,1876880,0,0.250000
2,1527,0,1515,0,2.000000,0,1.000000,1876880,0,0.250000
2,1528,0,482,0,2.000000,0,1.000000,1876880,0,0.250000
0,1529,0,1527,1528,2.000000,0,1.000000,1876880,0,0.250000
2,1530,0,1516,0,2.000000,0,1.000000,1876880,0,0.250000
2,1531,0,481,0,2.000000,0,1.000000,1876880,0,0.250000
0,1532,0,1530,1531,2.000000,0,1.000000,1876880,0,0.250000
2,1536,0,431,0,2.000000,0,1.000000,1876880,0,0.250000
2,1537,0,1518,0,2.000000,0,1.000000,1876880,0,0.250000
2,1539,0,28,0,3.000000,0,1.000000,1876880,0,0.250000
0,1540,0,1539,31,1.000000,0,1.000000,1876880,0,0.250000
0,1541,0,514,515,2.000000,0,1.000000,1876880,0,0.250000
2,1542,0,28,0,3.000000,0,1.000000,1876880,0,0.250000
0,1543,0,31,1542,1.000000,0,1.000000,1876880,0,0.250000
2,1544,0,49,0,1.000000,0,1.000000,1876880,0,0.250000
0,1545,0,137,1544,1.000000,0,1.000000,1876880,0,0.250000
2,1546,0,432,0,3.000000,0,1.000000,1876880,0,0.250000
0,1547,0,1546,515,2.000000,0,1.000000,1876880,0,0.250000
2,1548,0,447,0,2.000000,0,1.000000,1876880,0,0.250000
0,1549,0,547,1548,2.000000,0,1.000000,1876880,0,0.250000
2,1550,0,0,0,3.000000,0,1.000000,1876880,0,0.500000
2,1551,0,1388,0,3.000000,0,1.000000,1876880,0,0.500000
0,1552,0,1058,1551,3.000000,0,1.000000,1876880,0,0.500000
2,1554,0,1018,0,3.000000,0,1.000000,1876880,0,0.500000
2,1555,0,1516,0,3.000000,0,1.000000,1876880,0,0.500000
0,1556,0,1554,1555,3.000000,0,1.000000,1876880,0,0.500000
2,1557,0,211,0,1.000000,0,1.000000,1876880,0,0.500000
2,1558,0,1451,0,2.000000,0,1.000000,1876880,0,0.500000
0,1559,0,1557,1558,2.000000,0,1.000000,1876880,0,0.500000
2,1560,0,1451,0,2.000000,0,1.000000,1876880,0,0.500000
2,1561,0,480,0,2.000000,0,1.000000,1876880,0,0.500000
0,1562,0,1560,1561,2.000000,0,1.000000,1876880,0,0.500000
2,1563,0,480,0,3.000000,0,1.000000,1876880,0,0.500000
2,1564,0,1517,0,3.000000,0,1.000000,1876880,0,0.500000
0,1565,0,1563,1564,3.000000,0,1.000000,1876880,0,0.500000
2,1566,0,1517,0,3.000000,0,1.000000,1876880,0,0.500000
2,1567,0,1017,0,3.000000,0,1.000000,1876880,0,0.500000
0,1568,0,1566,1567,3.000000,0,1.000000,1876880,0,0.500000
2,1572,0,1030,0,3.000000,0,1.000000,1876880,0,0.500000
2,1573,0,1513,0,3.000000,0,1.000000,1876880,0,0.500000
0,1574,0,1572,1573,3.000000,0,1.000000,1876880,0,0.500000
1,1610,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1611,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1612,0,187,187,4.000000,0,1.000000,1876880,0,0.250000
1,1613,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1614,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1615,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1616,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1617,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1619,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1620,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1621,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1622,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1623,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1624,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1625,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1626,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1627,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1628,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1629,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1630,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1631,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
